UserID,UserNo,IP Address,Date Ended,Q1.1. CQC number,Q7.1. Not enough tablet devices for staff to use for this purpose,"Q7.2. Our tablet devices are not good enough (ie they're too old / slow / do not have the right features)",Q7.3. Our tablets are reserved for - or locked down to - other things and cannot be used for remote consultations,(CQC)_Care home beds,(survey)_Q4.1. Current number of devices,Flag 1,Flag 2,Flag 3,Flag 4,Flag 5,Flag 6,Priority,Number of iPads
140015744,15745,111.111.11.15755,44092,1-1000015744,TRUE,TRUE,FALSE,72,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140015745,15746,111.111.11.15756,44092,1-1000015745,TRUE,TRUE,FALSE,18,2,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140015746,15747,111.111.11.15757,44092,1-1000015746,FALSE,FALSE,FALSE,86,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140015747,15748,111.111.11.15758,44092,1-1000015747,TRUE,FALSE,TRUE,75,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140015748,15749,111.111.11.15759,44092,1-1000015748,TRUE,TRUE,TRUE,36,0,Less than 40 Residents,No current devices,,,,,Priority One,1
140015749,15750,111.111.11.15760,44092,1-1000015749,TRUE,TRUE,TRUE,55,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140015750,15751,111.111.11.15761,44092,1-1000015750,FALSE,TRUE,FALSE,23,1,Less than 40 Residents,,Devices adequate,,Has less than two devices,Enough devices,Ineligible,0
140015751,15752,111.111.11.15762,44092,1-1000015751,TRUE,TRUE,TRUE,85,0,More than 40 Residents,No current devices,,,,,Priority One,2
140015752,15753,111.111.11.15763,44092,1-1000015752,TRUE,FALSE,FALSE,83,0,More than 40 Residents,No current devices,,,,,Priority One,2
140015753,15754,111.111.11.15764,44092,1-1000015753,FALSE,FALSE,FALSE,20,1,Less than 40 Residents,,Devices adequate,,Has less than two devices,Enough devices,Ineligible,0
140015754,15755,111.111.11.15765,44092,1-1000015754,FALSE,FALSE,FALSE,3,3,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140015755,15756,111.111.11.15766,44092,1-1000015755,FALSE,TRUE,FALSE,37,4,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140015756,15757,111.111.11.15767,44092,1-1000015756,FALSE,TRUE,TRUE,6,1,Less than 40 Residents,,Devices adequate,,Has less than two devices,Enough devices,Ineligible,0
140015757,15758,111.111.11.15768,44092,1-1000015757,FALSE,FALSE,TRUE,49,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140015758,15759,111.111.11.15769,44092,1-1000015758,TRUE,FALSE,TRUE,23,0,Less than 40 Residents,No current devices,,,,,Priority One,1
140015759,15760,111.111.11.15770,44092,1-1000015759,TRUE,TRUE,FALSE,18,0,Less than 40 Residents,No current devices,,,,,Priority One,1
140015760,15761,111.111.11.15771,44092,1-1000015760,TRUE,TRUE,TRUE,39,3,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140015761,15762,111.111.11.15772,44092,1-1000015761,TRUE,FALSE,FALSE,83,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140015762,15763,111.111.11.15773,44092,1-1000015762,FALSE,TRUE,TRUE,57,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140015763,15764,111.111.11.15774,44092,1-1000015763,FALSE,FALSE,FALSE,47,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140015764,15765,111.111.11.15775,44092,1-1000015764,TRUE,FALSE,FALSE,5,4,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140015765,15766,111.111.11.15776,44092,1-1000015765,TRUE,TRUE,FALSE,7,1,Less than 40 Residents,,Devices adequate,,Has less than two devices,Enough devices,Ineligible,0
140015766,15767,111.111.11.15777,44092,1-1000015766,TRUE,TRUE,FALSE,82,0,More than 40 Residents,No current devices,,,,,Priority One,2
140015767,15768,111.111.11.15778,44092,1-1000015767,FALSE,TRUE,FALSE,25,1,Less than 40 Residents,,Devices adequate,,Has less than two devices,Enough devices,Ineligible,0
140015768,15769,111.111.11.15779,44092,1-1000015768,TRUE,TRUE,TRUE,62,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140015769,15770,111.111.11.15780,44092,1-1000015769,FALSE,FALSE,TRUE,33,4,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140015770,15771,111.111.11.15781,44092,1-1000015770,FALSE,TRUE,FALSE,43,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140015771,15772,111.111.11.15782,44092,1-1000015771,FALSE,FALSE,TRUE,99,4,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140015772,15773,111.111.11.15783,44092,1-1000015772,FALSE,FALSE,TRUE,92,0,More than 40 Residents,No current devices,,,,,Priority One,2
140015773,15774,111.111.11.15784,44092,1-1000015773,TRUE,TRUE,TRUE,69,0,More than 40 Residents,No current devices,,,,,Priority One,2
140015774,15775,111.111.11.15785,44092,1-1000015774,FALSE,TRUE,FALSE,92,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140015775,15776,111.111.11.15786,44092,1-1000015775,FALSE,TRUE,FALSE,65,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140015776,15777,111.111.11.15787,44092,1-1000015776,TRUE,TRUE,FALSE,12,2,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140015777,15778,111.111.11.15788,44092,1-1000015777,FALSE,TRUE,TRUE,72,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140015778,15779,111.111.11.15789,44092,1-1000015778,FALSE,TRUE,TRUE,34,3,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140015779,15780,111.111.11.15790,44092,1-1000015779,FALSE,FALSE,FALSE,1,0,Less than 40 Residents,No current devices,,,,,Priority One,1
140015780,15781,111.111.11.15791,44092,1-1000015780,TRUE,FALSE,FALSE,97,4,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140015781,15782,111.111.11.15792,44092,1-1000015781,TRUE,FALSE,FALSE,64,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140015782,15783,111.111.11.15793,44092,1-1000015782,TRUE,FALSE,TRUE,9,3,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140015783,15784,111.111.11.15794,44092,1-1000015783,TRUE,FALSE,FALSE,84,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140015784,15785,111.111.11.15795,44092,1-1000015784,TRUE,FALSE,FALSE,6,4,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140015785,15786,111.111.11.15796,44092,1-1000015785,FALSE,TRUE,TRUE,34,1,Less than 40 Residents,,Devices adequate,,Has less than two devices,Enough devices,Ineligible,0
140015786,15787,111.111.11.15797,44092,1-1000015786,FALSE,FALSE,FALSE,50,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140015787,15788,111.111.11.15798,44092,1-1000015787,TRUE,TRUE,TRUE,99,4,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140015788,15789,111.111.11.15799,44092,1-1000015788,FALSE,FALSE,FALSE,52,4,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140015789,15790,111.111.11.15800,44092,1-1000015789,FALSE,TRUE,FALSE,46,4,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140015790,15791,111.111.11.15801,44092,1-1000015790,FALSE,TRUE,TRUE,70,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140015791,15792,111.111.11.15802,44092,1-1000015791,TRUE,FALSE,FALSE,26,1,Less than 40 Residents,,Devices adequate,,Has less than two devices,Enough devices,Ineligible,0
140015792,15793,111.111.11.15803,44092,1-1000015792,TRUE,TRUE,TRUE,91,4,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140015793,15794,111.111.11.15804,44092,1-1000015793,TRUE,FALSE,TRUE,88,4,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140015794,15795,111.111.11.15805,44092,1-1000015794,FALSE,FALSE,TRUE,72,0,More than 40 Residents,No current devices,,,,,Priority One,2
140015795,15796,111.111.11.15806,44092,1-1000015795,FALSE,FALSE,TRUE,98,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140015796,15797,111.111.11.15807,44092,1-1000015796,TRUE,TRUE,TRUE,31,0,Less than 40 Residents,No current devices,,,,,Priority One,1
140015797,15798,111.111.11.15808,44092,1-1000015797,TRUE,TRUE,FALSE,100,4,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140015798,15799,111.111.11.15809,44092,1-1000015798,FALSE,TRUE,TRUE,27,3,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140015799,15800,111.111.11.15810,44092,1-1000015799,TRUE,FALSE,FALSE,64,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140015800,15801,111.111.11.15811,44092,1-1000015800,TRUE,FALSE,FALSE,87,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140015801,15802,111.111.11.15812,44092,1-1000015801,TRUE,TRUE,FALSE,35,3,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140015802,15803,111.111.11.15813,44092,1-1000015802,FALSE,FALSE,TRUE,28,0,Less than 40 Residents,No current devices,,,,,Priority One,1
140015803,15804,111.111.11.15814,44092,1-1000015803,TRUE,FALSE,FALSE,5,4,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140015804,15805,111.111.11.15815,44092,1-1000015804,TRUE,FALSE,FALSE,16,3,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140015805,15806,111.111.11.15816,44092,1-1000015805,TRUE,FALSE,FALSE,34,2,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140015806,15807,111.111.11.15817,44092,1-1000015806,FALSE,FALSE,TRUE,88,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140015807,15808,111.111.11.15818,44092,1-1000015807,TRUE,FALSE,TRUE,26,0,Less than 40 Residents,No current devices,,,,,Priority One,1
140015808,15809,111.111.11.15819,44092,1-1000015808,TRUE,FALSE,FALSE,67,4,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140015809,15810,111.111.11.15820,44092,1-1000015809,FALSE,TRUE,TRUE,46,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140015810,15811,111.111.11.15821,44092,1-1000015810,FALSE,TRUE,TRUE,27,4,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140015811,15812,111.111.11.15822,44092,1-1000015811,FALSE,FALSE,TRUE,75,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140015812,15813,111.111.11.15823,44092,1-1000015812,FALSE,FALSE,TRUE,20,0,Less than 40 Residents,No current devices,,,,,Priority One,1
140015813,15814,111.111.11.15824,44092,1-1000015813,FALSE,FALSE,FALSE,47,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140015814,15815,111.111.11.15825,44092,1-1000015814,TRUE,TRUE,FALSE,7,1,Less than 40 Residents,,Devices adequate,,Has less than two devices,Enough devices,Ineligible,0
140015815,15816,111.111.11.15826,44092,1-1000015815,TRUE,FALSE,TRUE,85,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140015816,15817,111.111.11.15827,44092,1-1000015816,TRUE,FALSE,FALSE,26,3,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140015817,15818,111.111.11.15828,44092,1-1000015817,FALSE,TRUE,TRUE,83,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140015818,15819,111.111.11.15829,44092,1-1000015818,TRUE,FALSE,FALSE,50,0,More than 40 Residents,No current devices,,,,,Priority One,2
140015819,15820,111.111.11.15830,44092,1-1000015819,FALSE,TRUE,TRUE,45,4,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140015820,15821,111.111.11.15831,44092,1-1000015820,FALSE,FALSE,FALSE,56,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140015821,15822,111.111.11.15832,44092,1-1000015821,TRUE,TRUE,FALSE,7,4,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140015822,15823,111.111.11.15833,44092,1-1000015822,FALSE,FALSE,FALSE,43,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140015823,15824,111.111.11.15834,44092,1-1000015823,FALSE,TRUE,TRUE,26,2,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140015824,15825,111.111.11.15835,44092,1-1000015824,TRUE,TRUE,TRUE,44,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140015825,15826,111.111.11.15836,44092,1-1000015825,FALSE,TRUE,TRUE,66,0,More than 40 Residents,No current devices,,,,,Priority One,2
140015826,15827,111.111.11.15837,44092,1-1000015826,FALSE,FALSE,TRUE,46,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140015827,15828,111.111.11.15838,44092,1-1000015827,FALSE,FALSE,TRUE,27,2,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140015828,15829,111.111.11.15839,44092,1-1000015828,FALSE,FALSE,FALSE,37,0,Less than 40 Residents,No current devices,,,,,Priority One,1
140015829,15830,111.111.11.15840,44092,1-1000015829,FALSE,FALSE,FALSE,86,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140015830,15831,111.111.11.15841,44092,1-1000015830,FALSE,FALSE,FALSE,15,4,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140015831,15832,111.111.11.15842,44092,1-1000015831,TRUE,FALSE,TRUE,28,2,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140015832,15833,111.111.11.15843,44092,1-1000015832,TRUE,TRUE,TRUE,68,0,More than 40 Residents,No current devices,,,,,Priority One,2
140015833,15834,111.111.11.15844,44092,1-1000015833,FALSE,FALSE,TRUE,70,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140015834,15835,111.111.11.15845,44092,1-1000015834,FALSE,TRUE,TRUE,69,4,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140015835,15836,111.111.11.15846,44092,1-1000015835,TRUE,TRUE,FALSE,91,0,More than 40 Residents,No current devices,,,,,Priority One,2
140015836,15837,111.111.11.15847,44092,1-1000015836,FALSE,TRUE,TRUE,83,0,More than 40 Residents,No current devices,,,,,Priority One,2
140015837,15838,111.111.11.15848,44092,1-1000015837,TRUE,TRUE,TRUE,3,2,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140015838,15839,111.111.11.15849,44092,1-1000015838,FALSE,TRUE,FALSE,99,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140015839,15840,111.111.11.15850,44092,1-1000015839,FALSE,TRUE,TRUE,78,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140015840,15841,111.111.11.15851,44092,1-1000015840,TRUE,TRUE,TRUE,14,0,Less than 40 Residents,No current devices,,,,,Priority One,1
140015841,15842,111.111.11.15852,44092,1-1000015841,TRUE,TRUE,TRUE,29,1,Less than 40 Residents,,Devices adequate,,Has less than two devices,Enough devices,Ineligible,0
140015842,15843,111.111.11.15853,44092,1-1000015842,TRUE,TRUE,TRUE,13,2,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140015843,15844,111.111.11.15854,44092,1-1000015843,TRUE,FALSE,FALSE,13,1,Less than 40 Residents,,Devices adequate,,Has less than two devices,Enough devices,Ineligible,0
140015844,15845,111.111.11.15855,44092,1-1000015844,FALSE,TRUE,FALSE,3,1,Less than 40 Residents,,Devices adequate,,Has less than two devices,Enough devices,Ineligible,0
140015845,15846,111.111.11.15856,44092,1-1000015845,FALSE,FALSE,TRUE,76,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140015846,15847,111.111.11.15857,44092,1-1000015846,TRUE,FALSE,FALSE,92,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140015847,15848,111.111.11.15858,44092,1-1000015847,FALSE,FALSE,FALSE,4,3,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140015848,15849,111.111.11.15859,44092,1-1000015848,FALSE,TRUE,FALSE,33,2,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140015849,15850,111.111.11.15860,44092,1-1000015849,TRUE,FALSE,TRUE,93,0,More than 40 Residents,No current devices,,,,,Priority One,2
140015850,15851,111.111.11.15861,44092,1-1000015850,TRUE,FALSE,FALSE,74,0,More than 40 Residents,No current devices,,,,,Priority One,2
